destino,sinal,pessoa,fonte,url,bytes
pessoaT002_sinal-companhia1_rep01.mp4,companhia1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/companhia1Sm_Prog001.mp4,50123
pessoaT002_sinal-companhia2_rep01.mp4,companhia2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/companhia2Sm_Prog001.mp4,33128
pessoaT002_sinal-comparar_rep01.mp4,comparar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compararSm_Prog001.mp4,55874
pessoaT002_sinal-comparecer_rep01.mp4,comparecer,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comparecerSm_Prog001.mp4,48191
pessoaT002_sinal-compasso_rep01.mp4,compasso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compassoSm_Prog001.mp4,48404
pessoaT002_sinal-compensacao_rep01.mp4,compensacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compensacaoSm_Prog001.mp4,44162
pessoaT002_sinal-compensar_rep01.mp4,compensar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compensarSm_Prog001.mp4,44162
pessoaT002_sinal-competicao_rep01.mp4,competicao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/competicaoSm_Prog001.mp4,45307
pessoaT002_sinal-competir_rep01.mp4,competir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/competirSm_Prog001.mp4,44912
pessoaT002_sinal-completar_rep01.mp4,completar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/completarSm_Prog001.mp4,41508
pessoaT002_sinal-completo_rep01.mp4,completo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/completoSm_Prog001.mp4,41508
pessoaT002_sinal-complicado_rep01.mp4,complicado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/complicadoSm_Prog001.mp4,56997
pessoaT002_sinal-comportar_rep01.mp4,comportar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comportarSm_Prog001.mp4,49980
pessoaT002_sinal-comprar1_rep01.mp4,comprar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comprar1Sm_Prog001.mp4,38694
pessoaT002_sinal-compreender_rep01.mp4,compreender,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compreenderSm_Prog001.mp4,43215
pessoaT002_sinal-comprido1_rep01.mp4,comprido1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compridoSm_Prog001.mp4,47399
pessoaT002_sinal-comprido2_rep01.mp4,comprido2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comprido3Sm_Prog001.mp4,49861
pessoaT002_sinal-comprimido1_rep01.mp4,comprimido1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comprimido1Sm_Prog001.mp4,51695
pessoaT002_sinal-comprimido2_rep01.mp4,comprimido2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comprimido2Sm_Prog001.mp4,34715
pessoaT002_sinal-compromisso_rep01.mp4,compromisso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/compromissoSm_Prog001.mp4,43301
pessoaT002_sinal-computador_rep01.mp4,computador,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/computadorSm_Prog001.mp4,45196
pessoaT002_sinal-comum1_rep01.mp4,comum1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comum1Sm_Prog001.mp4,34262
pessoaT002_sinal-comum2_rep01.mp4,comum2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comum2Sm_Prog001.mp4,41797
pessoaT002_sinal-comungar_rep01.mp4,comungar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comungarSm_Prog001.mp4,44355
pessoaT002_sinal-comunhao_rep01.mp4,comunhao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comungarSm_Prog001.mp4,44355
pessoaT002_sinal-comunicacao_rep01.mp4,comunicacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comunicacaoSm_Prog001.mp4,45532
pessoaT002_sinal-comunicar_rep01.mp4,comunicar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comunicarSm_Prog001.mp4,45532
pessoaT002_sinal-comunidade_rep01.mp4,comunidade,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comunidadeSm_Prog001.mp4,49276
pessoaT002_sinal-comunista_rep01.mp4,comunista,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/comunistaSm_Prog001.mp4,36626
pessoaT002_sinal-concentrar_rep01.mp4,concentrar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concentrarSm_Prog001.mp4,56621
pessoaT002_sinal-concha_rep01.mp4,concha,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conchaSm_Prog001.mp4,50888
pessoaT002_sinal-concluir_rep01.mp4,concluir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concluirSm_Prog001.mp4,42078
pessoaT002_sinal-concordar_rep01.mp4,concordar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concordarSm_Prog001.mp4,38407
pessoaT002_sinal-concorrencia_rep01.mp4,concorrencia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concorrenciaSm_Prog001.mp4,52274
pessoaT002_sinal-concorrer_rep01.mp4,concorrer,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concorrerSm_Prog001.mp4,52274
pessoaT002_sinal-concurso1_rep01.mp4,concurso1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concurso1Sm_Prog001.mp4,52274
pessoaT002_sinal-concurso2_rep01.mp4,concurso2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/concurso2Sm_Prog001.mp4,47201
pessoaT002_sinal-condicionador_rep01.mp4,condicionador,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/condicionadorSm_Prog001.mp4,57125
pessoaT002_sinal-condominio_rep01.mp4,condominio,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/condominioSm_Prog001.mp4,43910
pessoaT002_sinal-conduta_rep01.mp4,conduta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/condutaSm_Prog001.mp4,48844
pessoaT002_sinal-conferenciar_rep01.mp4,conferenciar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conferenciarSm_Prog001.mp4,48677
pessoaT002_sinal-conferir_rep01.mp4,conferir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conferirSm_Prog001.mp4,57733
pessoaT002_sinal-confessar_rep01.mp4,confessar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confessarSm_Prog001.mp4,45495
pessoaT002_sinal-confete_rep01.mp4,confete,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confeteSm_Prog001.mp4,60047
pessoaT002_sinal-confianca_rep01.mp4,confianca,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confiancaSm_Prog001.mp4,40800
pessoaT002_sinal-confiar_rep01.mp4,confiar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confiarSm_Prog001.mp4,40800
pessoaT002_sinal-confidencial_rep01.mp4,confidencial,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confidencialSm_Prog001.mp4,33235
pessoaT002_sinal-confidencial2_rep01.mp4,confidencial2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confidencial2Sm_Prog001.mp4,49510
pessoaT002_sinal-confirmar_rep01.mp4,confirmar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confirmarSm_Prog001.mp4,38369
pessoaT002_sinal-confiscar_rep01.mp4,confiscar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confiscarSm_Prog001.mp4,39476
pessoaT002_sinal-confissao_rep01.mp4,confissao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confissaoSm_Prog001.mp4,49448
pessoaT002_sinal-conflito2_rep01.mp4,conflito2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conflito2Sm_Prog001.mp4,47933
pessoaT002_sinal-conformar_rep01.mp4,conformar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conformarSm_Prog001.mp4,28950
pessoaT002_sinal-confortar_rep01.mp4,confortar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confortarSm_Prog001.mp4,47836
pessoaT002_sinal-conforto_rep01.mp4,conforto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confortoSm_Prog001.mp4,37646
pessoaT002_sinal-confrontar_rep01.mp4,confrontar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confrontarSm_Prog001.mp4,37184
pessoaT002_sinal-confundir_rep01.mp4,confundir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confundirSm_Prog001.mp4,47316
pessoaT002_sinal-confusao1_rep01.mp4,confusao1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confusao1Sm_Prog001.mp4,53160
pessoaT002_sinal-confusao2_rep01.mp4,confusao2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/confusao2Sm_Prog001.mp4,46367
pessoaT002_sinal-congelar_rep01.mp4,congelar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/congelarSm_Prog001.mp4,51420
pessoaT002_sinal-congestionamento_rep01.mp4,congestionamento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/congestionamentoSm_Prog001.mp4,67051
pessoaT002_sinal-congregacao_rep01.mp4,congregacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/congregacaoSm_Prog001.mp4,41370
pessoaT002_sinal-congresso_rep01.mp4,congresso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/congressoSm_Prog001.mp4,46417
pessoaT002_sinal-conhecer_rep01.mp4,conhecer,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conhecerSm_Prog001.mp4,31332
pessoaT002_sinal-conhecimento_rep01.mp4,conhecimento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conhecimentoSm_Prog001.mp4,39309
pessoaT002_sinal-conjuge_rep01.mp4,conjuge,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conjugeSm_Prog001.mp4,38525
pessoaT002_sinal-conosco_rep01.mp4,conosco,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conoscoSm_Prog001.mp4,48729
pessoaT002_sinal-conquistar_rep01.mp4,conquistar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conquistarSm_Prog001.mp4,44469
pessoaT002_sinal-consciencia_rep01.mp4,consciencia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conscienciaSm_Prog001.mp4,40587
pessoaT002_sinal-conseguir_rep01.mp4,conseguir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conseguirSm_Prog001.mp4,32478
pessoaT002_sinal-conselheiro_rep01.mp4,conselheiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conselheiroSm_Prog001.mp4,36170
pessoaT002_sinal-conselheiro2_rep01.mp4,conselheiro2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conselheiro2Sm_Prog001.mp4,47518
pessoaT002_sinal-conselho_rep01.mp4,conselho,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conselhoSm_Prog001.mp4,47518
pessoaT002_sinal-consertar_rep01.mp4,consertar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/consertarSm_Prog001.mp4,48816
pessoaT002_sinal-conservar_rep01.mp4,conservar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conservarSm_Prog001.mp4,48863
pessoaT002_sinal-consolar_rep01.mp4,consolar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/consolarSm_Prog001.mp4,55386
pessoaT002_sinal-constituicao_rep01.mp4,constituicao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/constituicaoSm_Prog001.mp4,58283
pessoaT002_sinal-construcao_rep01.mp4,construcao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/construcaoSm_Prog001.mp4,48842
pessoaT002_sinal-construir_rep01.mp4,construir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/construcaoSm_Prog001.mp4,48842
pessoaT002_sinal-consultar_rep01.mp4,consultar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/consultarSm_Prog001.mp4,50371
pessoaT002_sinal-conta_rep01.mp4,conta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contaSm_Prog001.mp4,53017
pessoaT002_sinal-conta-corrente_rep01.mp4,conta-corrente,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conta_correnteSm_Prog001.mp4,32014
pessoaT002_sinal-conta-gotas_rep01.mp4,conta-gotas,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conta-gotasSm_Prog001.mp4,37814
pessoaT002_sinal-contabilidade_rep01.mp4,contabilidade,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contabilidadeSm_Prog001.mp4,45139
pessoaT002_sinal-contador2_rep01.mp4,contador2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contador2Sm_Prog001.mp4,48740
pessoaT002_sinal-contador3_rep01.mp4,contador3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contador3Sm_Prog001.mp4,49446
pessoaT002_sinal-contaminado_rep01.mp4,contaminado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contaminadoSm_Prog001.mp4,44672
pessoaT002_sinal-contaminar_rep01.mp4,contaminar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contaminarSm_Prog001.mp4,43866
pessoaT002_sinal-contar1_rep01.mp4,contar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contar1Sm_Prog001.mp4,36377
pessoaT002_sinal-contar2_rep01.mp4,contar2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contar2Sm_Prog001.mp4,34005
pessoaT002_sinal-contar3_rep01.mp4,contar3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contar3Sm_Prog001.mp4,38149
pessoaT002_sinal-contatar_rep01.mp4,contatar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contatarSm_Prog001.mp4,30713
pessoaT002_sinal-contato_rep01.mp4,contato,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contatoSm_Prog001.mp4,47689
pessoaT002_sinal-contente_rep01.mp4,contente,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contenteSm_Prog001.mp4,48268
pessoaT002_sinal-contexto1_rep01.mp4,contexto1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contexto1Sm_Prog001.mp4,63988
pessoaT002_sinal-contigo_rep01.mp4,contigo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contigoSm_Prog001.mp4,40198
pessoaT002_sinal-continencia1_rep01.mp4,continencia1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/continencia1Sm_Prog001.mp4,40571
pessoaT002_sinal-continencia2_rep01.mp4,continencia2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/continencia2Sm_Prog001.mp4,38031
pessoaT002_sinal-continuar_rep01.mp4,continuar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/continuarSm_Prog001.mp4,33606
pessoaT002_sinal-conto_rep01.mp4,conto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contoSm_Prog001.mp4,45541
pessoaT002_sinal-contra_rep01.mp4,contra,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contraSm_Prog001.mp4,39387
pessoaT002_sinal-contra-cheque_rep01.mp4,contra-cheque,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contra-chequeSm_Prog001.mp4,50660
pessoaT002_sinal-contrabando_rep01.mp4,contrabando,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contrabandoSm_Prog001.mp4,51697
pessoaT002_sinal-contrario_rep01.mp4,contrario,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contrabandoSm_Prog001.mp4,51697
pessoaT002_sinal-contratar1_rep01.mp4,contratar1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contratar1Sm_Prog001.mp4,52086
pessoaT002_sinal-contratar2_rep01.mp4,contratar2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contratar2Sm_Prog001.mp4,45139
pessoaT002_sinal-contrato_rep01.mp4,contrato,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contratoSm_Prog001.mp4,40445
pessoaT002_sinal-contribuicao_rep01.mp4,contribuicao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contribuicaoSm_Prog001.mp4,47606
pessoaT002_sinal-contribuir_rep01.mp4,contribuir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/contribuirSm_Prog001.mp4,48010
pessoaT002_sinal-controle-remoto_rep01.mp4,controle-remoto,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/controle_de_remotoSm_Prog001.mp4,30897
pessoaT002_sinal-convencer1_rep01.mp4,convencer1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/convencer1Sm_Prog001.mp4,45717
pessoaT002_sinal-convencido_rep01.mp4,convencido,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/convencidoSm_Prog001.mp4,42688
pessoaT002_sinal-convenio_rep01.mp4,convenio,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/convenioSm_Prog001.mp4,43255
pessoaT002_sinal-convento_rep01.mp4,convento,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conventoSm_Prog001.mp4,57133
pessoaT002_sinal-conversacao_rep01.mp4,conversacao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conversacaoSm_Prog001.mp4,40947
pessoaT002_sinal-conversao_rep01.mp4,conversao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conversaoSm_Prog001.mp4,44443
pessoaT002_sinal-conversar_rep01.mp4,conversar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conversarSm_Prog001.mp4,40947
pessoaT002_sinal-converter_rep01.mp4,converter,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/converterSm_Prog001.mp4,36897
pessoaT002_sinal-convidar_rep01.mp4,convidar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/convidarSm_Prog001.mp4,38736
pessoaT002_sinal-convite_rep01.mp4,convite,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/conviteSm_Prog001.mp4,44352
pessoaT002_sinal-coordenador_rep01.mp4,coordenador,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coordenadorSm_Prog001.mp4,31363
pessoaT002_sinal-copiar_rep01.mp4,copiar,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/copiarSm_Prog001.mp4,43854
pessoaT002_sinal-copo_rep01.mp4,copo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/copoSm_Prog001.mp4,46231
pessoaT002_sinal-coquetel_rep01.mp4,coquetel,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coquetelSm_Prog001.mp4,44678
pessoaT002_sinal-cor_rep01.mp4,cor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corSm_Prog001.mp4,25334
pessoaT002_sinal-coracao_rep01.mp4,coracao,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coracaoSm_Prog001.mp4,40080
pessoaT002_sinal-coragem_rep01.mp4,coragem,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coragemSm_Prog001.mp4,35911
pessoaT002_sinal-corajoso_rep01.mp4,corajoso,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corajosoSm_Prog001.mp4,35911
pessoaT002_sinal-coral_rep01.mp4,coral,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corajosoSm_Prog001.mp4,35911
pessoaT002_sinal-corcovado_rep01.mp4,corcovado,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corcovadoSm_Prog001.mp4,52184
pessoaT002_sinal-corcunda_rep01.mp4,corcunda,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corcundaSm_Prog001.mp4,42378
pessoaT002_sinal-corda1_rep01.mp4,corda1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corda1Sm_Prog001.mp4,36970
pessoaT002_sinal-cordeiro_rep01.mp4,cordeiro,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cordeiroSm_Prog001.mp4,68002
pessoaT002_sinal-coreano_rep01.mp4,coreano,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coreanoSm_Prog001.mp4,38761
pessoaT002_sinal-coreia_rep01.mp4,coreia,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coreiaSm_Prog001.mp4,38761
pessoaT002_sinal-corneta_rep01.mp4,corneta,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cornetaSm_Prog001.mp4,46389
pessoaT002_sinal-coroa_rep01.mp4,coroa,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coroaSm_Prog001.mp4,49556
pessoaT002_sinal-coronel_rep01.mp4,coronel,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/coronelSm_Prog001.mp4,35190
pessoaT002_sinal-corpo_rep01.mp4,corpo,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corpoSm_Prog001.mp4,41107
pessoaT002_sinal-corredor_rep01.mp4,corredor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corredorSm_Prog001.mp4,45947
pessoaT002_sinal-correio_rep01.mp4,correio,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correioSm_Prog001.mp4,40688
pessoaT002_sinal-corrente_rep01.mp4,corrente,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correnteSm_Prog001.mp4,43120
pessoaT002_sinal-correnteza_rep01.mp4,correnteza,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correntezaSm_Prog001.mp4,54930
pessoaT002_sinal-correr1_rep01.mp4,correr1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correr1Sm_Prog001.mp4,36622
pessoaT002_sinal-correr2_rep01.mp4,correr2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correr2Sm_Prog001.mp4,50182
pessoaT002_sinal-correr3_rep01.mp4,correr3,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correr3Sm_Prog001.mp4,38501
pessoaT002_sinal-correria_rep01.mp4,correria,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/correriaSm_Prog001.mp4,44016
pessoaT002_sinal-corresponder1_rep01.mp4,corresponder1,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corresponder1Sm_Prog001.mp4,54254
pessoaT002_sinal-corresponder2_rep01.mp4,corresponder2,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corresponder2Sm_Prog001.mp4,58912
pessoaT002_sinal-corretor_rep01.mp4,corretor,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corretorSm_Prog001.mp4,54050
pessoaT002_sinal-corrida_rep01.mp4,corrida,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corridaSm_Prog001.mp4,33214
pessoaT002_sinal-corrigir_rep01.mp4,corrigir,T002,acessibilidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/corrigirSm_Prog001.mp4,51944
